DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL41,2018,211137,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL41,2019,221098,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL41,2020,229516,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL41,2021,229155,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL41,2022,195229,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL41,2023,195509,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2014,334802,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2015,334865,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2016,334791,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2017,338383,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2018,340870,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2019,344027,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2020,347512,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2021,347848,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2022,327517,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL42,2023,326945,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2014,630889,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2015,631513,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2016,631812,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2017,632674,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2018,633506,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2019,634930,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2020,636504,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2021,636766,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2022,623633,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL43,2023,622909,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2014,608214,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2015,606490,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2016,604504,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2017,602799,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2018,601175,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2019,599723,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2020,598613,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2021,594905,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2022,560826,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL51,2023,559730,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2014,1903360,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2015,1893878,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2016,1883339,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2017,1880122,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2018,1875996,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2019,1873777,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2020,1872102,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2021,1858755,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2022,1790686,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL52,2023,1782630,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2014,278706,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2015,276423,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2016,273843,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2017,271488,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2018,269222,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2019,267008,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2020,264670,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2021,262052,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2022,253954,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL53,2023,250453,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2014,341046,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2015,339142,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2016,336834,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2017,335250,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2018,334337,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2019,333696,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2020,333265,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2021,330985,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2022,319206,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL54,2023,318890,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2014,737686,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2015,733663,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2016,729442,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2017,725874,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2018,722065,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2019,718640,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2020,715115,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2021,709808,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2022,686344,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL61,2023,682189,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2014,207664,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2015,207059,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2016,206141,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2017,205431,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2018,204562,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2019,203869,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2020,203149,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2021,202371,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2022,204081,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL62,2023,202185,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2014,677727,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2015,673263,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2016,668258,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2017,663970,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2018,659470,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2019,655189,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2020,651065,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2021,646670,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2022,646621,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL63,2023,643188,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2014,559214,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2015,557753,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2016,555830,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2017,555761,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2018,555623,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2019,555960,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2020,556002,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2021,553235,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2022,507072,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL64,2023,504167,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2014,585155,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2015,583431,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2016,581026,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2017,579182,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2018,576749,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2019,574447,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2020,572151,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2021,569345,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2022,538063,b,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,EL65,2023,534345,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2014,2745817,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2015,2732801,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2016,2719095,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2017,2708955,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2018,2703048,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2019,2700210,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2020,2702605,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2021,2698177,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2022,2692829,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES11,2023,2699424,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2014,1058560,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2015,1049328,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2016,1040407,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2017,1033550,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2018,1027091,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2019,1021469,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2020,1018053,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2021,1012117,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2022,1004960,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES12,2023,1006060,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2014,587491,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2015,585184,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2016,582494,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2017,581421,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2018,581533,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2019,581989,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2020,583011,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2021,584708,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2022,585451,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES13,2023,588387,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2014,2172247,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2015,2172707,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2016,2174426,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2017,2179944,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2018,2187254,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2019,2197306,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2020,2211917,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2021,2212628,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2022,2205828,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES21,2023,2216302,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2014,637099,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2015,637317,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2016,638922,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2017,642075,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2018,646340,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2019,652797,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2020,659907,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2021,662032,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2022,664514,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES22,2023,672155,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2014,315736,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2015,314457,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2016,314025,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2017,314136,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2018,314890,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2019,315967,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2020,318703,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2021,319444,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2022,319617,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES23,2023,322282,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2014,1330713,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2015,1325600,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2016,1318042,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2017,1315411,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2018,1313493,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2019,1320694,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2020,1330592,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2021,1331938,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2022,1328217,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES24,2023,1341289,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2014,6372553,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2015,6375737,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2016,6411466,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2017,6459297,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2018,6529923,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2019,6618078,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2020,6720310,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2021,6726640,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2022,6743273,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES30,2023,6871903,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2014,2493604,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2015,2475697,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2016,2452721,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2017,2433535,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2018,2417013,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2019,2405568,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2020,2398976,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2021,2385223,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2022,2375586,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES41,2023,2383703,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2014,2074760,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2015,2062615,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2016,2049336,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2017,2041422,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2018,2034409,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2019,2036777,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2020,2047969,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2021,2052505,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2022,2058284,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES42,2023,2084086,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2014,1096708,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2015,1092217,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2016,1086153,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2017,1079108,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2018,1072721,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2019,1067925,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2020,1064970,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2021,1061636,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2022,1056808,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES43,2023,1054306,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES51,2014,7432833,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES51,2015,7420890,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES51,2016,7440692,,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A,NR,T,TOTAL,ES51,2017,7480778,,
